#rep	gen	Y	X	TEs	silenced	denovo
1	40	8	40	0	n	n
1	40	8	41	0	n	n
1	40	8	42	0	n	n
1	40	8	43	0	n	n
1	40	8	44	0	n	n
1	40	8	45	0	n	n
1	40	8	46	0	n	n
1	40	8	47	0	n	n
1	40	8	48	0	n	n
1	40	8	49	0	n	n
1	40	8	50	0	n	n
1	40	9	1	29	s	n
1	40	9	2	39	s	n
1	40	9	3	44	s	n
1	40	9	4	31	s	n
1	40	9	5	43	s	n
1	40	9	6	36	s	n
1	40	9	7	22	s	n
1	40	9	8	18	n	n
1	40	9	9	7	n	n
1	40	9	10	12	n	n
1	40	9	11	11	n	n
1	40	9	12	1	n	n
1	40	9	13	0	n	n
1	40	9	14	2	n	n
1	40	9	15	0	n	n
1	40	9	16	2	n	n
1	40	9	17	1	n	n
1	40	9	18	1	n	n
1	40	9	19	0	n	n
1	40	9	20	0	n	n
1	40	9	21	0	n	n
1	40	9	22	0	n	n
1	40	9	23	0	n	n
1	40	9	24	0	n	n
1	40	9	25	0	n	n
1	40	9	26	0	n	n
1	40	9	27	0	n	n
1	40	9	28	0	n	n
1	40	9	29	0	n	n
1	40	9	30	0	n	n
1	40	9	31	0	n	n
1	40	9	32	0	n	n
1	40	9	33	0	n	n
1	40	9	34	0	n	n
1	40	9	35	0	n	n
1	40	9	36	0	n	n
1	40	9	37	0	n	n
1	40	9	38	0	n	n
1	40	9	39	0	n	n
1	40	9	40	0	n	n
1	40	9	41	0	n	n
1	40	9	42	0	n	n
1	40	9	43	0	n	n
1	40	9	44	0	n	n
1	40	9	45	0	n	n
1	40	9	46	0	n	n
1	40	9	47	0	n	n
1	40	9	48	0	n	n
1	40	9	49	0	n	n
1	40	9	50	0	n	n
1	40	10	1	44	s	n
1	40	10	2	44	s	n
1	40	10	3	34	s	n
1	40	10	4	37	s	n
1	40	10	5	41	s	n
1	40	10	6	32	s	n
1	40	10	7	34	s	n
1	40	10	8	20	s	n
1	40	10	9	19	n	n
1	40	10	10	15	n	n
1	40	10	11	4	n	n
1	40	10	12	18	n	n
1	40	10	13	0	n	n
1	40	10	14	0	n	n
1	40	10	15	1	n	n
1	40	10	16	1	n	n
1	40	10	17	0	n	n
1	40	10	18	0	n	n
1	40	10	19	0	n	n
1	40	10	20	0	n	n
1	40	10	21	0	n	n
1	40	10	22	0	n	n
1	40	10	23	0	n	n
1	40	10	24	0	n	n
1	40	10	25	0	n	n
1	40	10	26	0	n	n
1	40	10	27	0	n	n
1	40	10	28	0	n	n
1	40	10	29	0	n	n
1	40	10	30	0	n	n
1	40	10	31	0	n	n
1	40	10	32	0	n	n
1	40	10	33	0	n	n
1	40	10	34	0	n	n
1	40	10	35	0	n	n
1	40	10	36	0	n	n
1	40	10	37	0	n	n
1	40	10	38	0	n	n
1	40	10	39	0	n	n
1	40	10	40	0	n	n
1	40	10	41	0	n	n
1	40	10	42	0	n	n
1	40	10	43	0	n	n
1	40	10	44	0	n	n
1	40	10	45	0	n	n
1	40	10	46	0	n	n
1	40	10	47	0	n	n
1	40	10	48	0	n	n
1	40	10	49	0	n	n
1	40	10	50	0	n	n
1	40	11	1	38	s	n
1	40	11	2	48	s	n
1	40	11	3	40	s	n
1	40	11	4	31	s	n
1	40	11	5	31	s	n
1	40	11	6	41	s	n
1	40	11	7	26	n	n
1	40	11	8	30	n	n
1	40	11	9	17	n	n
1	40	11	10	10	n	n
1	40	11	11	6	n	n
1	40	11	12	4	n	n
1	40	11	13	0	n	n
1	40	11	14	0	n	n
1	40	11	15	0	n	n
1	40	11	16	0	n	n
1	40	11	17	0	n	n
1	40	11	18	0	n	n
1	40	11	19	0	n	n
1	40	11	20	0	n	n
1	40	11	21	0	n	n
1	40	11	22	0	n	n
1	40	11	23	0	n	n
1	40	11	24	0	n	n
1	40	11	25	0	n	n
1	40	11	26	0	n	n
1	40	11	27	0	n	n
1	40	11	28	0	n	n
1	40	11	29	0	n	n
1	40	11	30	0	n	n
1	40	11	31	0	n	n
1	40	11	32	0	n	n
1	40	11	33	0	n	n
1	40	11	34	0	n	n
1	40	11	35	0	n	n
1	40	11	36	0	n	n
1	40	11	37	0	n	n
1	40	11	38	0	n	n
1	40	11	39	0	n	n
1	40	11	40	0	n	n
1	40	11	41	0	n	n
1	40	11	42	0	n	n
1	40	11	43	0	n	n
1	40	11	44	0	n	n
1	40	11	45	0	n	n
1	40	11	46	0	n	n
1	40	11	47	0	n	n
1	40	11	48	0	n	n
1	40	11	49	0	n	n
1	40	11	50	0	n	n
1	40	12	1	44	s	n
1	40	12	2	50	s	n
1	40	12	3	37	s	n
1	40	12	4	48	s	n
1	40	12	5	36	s	n
1	40	12	6	34	n	n
1	40	12	7	36	n	n
1	40	12	8	35	n	n
1	40	12	9	32	n	n
1	40	12	10	17	n	n
1	40	12	11	14	n	n
1	40	12	12	4	n	n
1	40	12	13	6	n	n
1	40	12	14	0	n	n
1	40	12	15	0	n	n
1	40	12	16	0	n	n
1	40	12	17	0	n	n
1	40	12	18	0	n	n
1	40	12	19	0	n	n
1	40	12	20	0	n	n
1	40	12	21	0	n	n
1	40	12	22	0	n	n
1	40	12	23	0	n	n
1	40	12	24	0	n	n
1	40	12	25	0	n	n
1	40	12	26	0	n	n
1	40	12	27	0	n	n
1	40	12	28	0	n	n
1	40	12	29	0	n	n
1	40	12	30	0	n	n
1	40	12	31	0	n	n
1	40	12	32	0	n	n
1	40	12	33	0	n	n
1	40	12	34	0	n	n
1	40	12	35	0	n	n
1	40	12	36	0	n	n
1	40	12	37	0	n	n
1	40	12	38	0	n	n
1	40	12	39	0	n	n
1	40	12	40	0	n	n
1	40	12	41	0	n	n
1	40	12	42	0	n	n
1	40	12	43	0	n	n
1	40	12	44	0	n	n
1	40	12	45	0	n	n
1	40	12	46	0	n	n
1	40	12	47	0	n	n
1	40	12	48	0	n	n
1	40	12	49	0	n	n
1	40	12	50	0	n	n
1	40	13	1	51	s	n
1	40	13	2	38	s	n
1	40	13	3	41	s	n
1	40	13	4	31	s	n
1	40	13	5	37	s	n
1	40	13	6	35	s	n
1	40	13	7	33	n	n
1	40	13	8	30	n	n
1	40	13	9	30	n	n
1	40	13	10	15	n	n
1	40	13	11	12	n	n
1	40	13	12	10	n	n
1	40	13	13	7	n	n
1	40	13	14	0	n	n
1	40	13	15	0	n	n
1	40	13	16	0	n	n
1	40	13	17	0	n	n
1	40	13	18	0	n	n
1	40	13	19	0	n	n
1	40	13	20	0	n	n
1	40	13	21	0	n	n
1	40	13	22	0	n	n
1	40	13	23	0	n	n
1	40	13	24	0	n	n
1	40	13	25	0	n	n
1	40	13	26	0	n	n
1	40	13	27	0	n	n
1	40	13	28	0	n	n
1	40	13	29	0	n	n
1	40	13	30	0	n	n
1	40	13	31	0	n	n
1	40	13	32	0	n	n
1	40	13	33	0	n	n
1	40	13	34	0	n	n
1	40	13	35	0	n	n
1	40	13	36	0	n	n
1	40	13	37	0	n	n
1	40	13	38	0	n	n
1	40	13	39	0	n	n
1	40	13	40	0	n	n
1	40	13	41	0	n	n
1	40	13	42	0	n	n
1	40	13	43	0	n	n
1	40	13	44	0	n	n
1	40	13	45	0	n	n
1	40	13	46	0	n	n
1	40	13	47	0	n	n
1	40	13	48	0	n	n
1	40	13	49	0	n	n
1	40	13	50	0	n	n
1	40	14	1	39	s	n
1	40	14	2	46	s	n
1	40	14	3	50	s	n
1	40	14	4	40	s	n
1	40	14	5	25	n	n
1	40	14	6	44	s	n
1	40	14	7	27	n	n
1	40	14	8	30	n	n
1	40	14	9	26	n	n
1	40	14	10	14	n	n
1	40	14	11	25	n	n
1	40	14	12	8	n	n
1	40	14	13	7	n	n
1	40	14	14	0	n	n
1	40	14	15	0	n	n
1	40	14	16	0	n	n
1	40	14	17	0	n	n
1	40	14	18	0	n	n
1	40	14	19	0	n	n
1	40	14	20	0	n	n
1	40	14	21	0	n	n
1	40	14	22	0	n	n
1	40	14	23	0	n	n
1	40	14	24	0	n	n
1	40	14	25	0	n	n
1	40	14	26	0	n	n
1	40	14	27	0	n	n
1	40	14	28	0	n	n
1	40	14	29	0	n	n
1	40	14	30	0	n	n
1	40	14	31	0	n	n
1	40	14	32	0	n	n
1	40	14	33	0	n	n
1	40	14	34	0	n	n
1	40	14	35	0	n	n
1	40	14	36	0	n	n
1	40	14	37	0	n	n
1	40	14	38	0	n	n
1	40	14	39	0	n	n
1	40	14	40	0	n	n
1	40	14	41	0	n	n
1	40	14	42	0	n	n
1	40	14	43	0	n	n
1	40	14	44	0	n	n
1	40	14	45	0	n	n
1	40	14	46	0	n	n
1	40	14	47	0	n	n
1	40	14	48	0	n	n
1	40	14	49	0	n	n
1	40	14	50	0	n	n
1	40	15	1	35	s	n
1	40	15	2	38	s	n
1	40	15	3	46	s	n
1	40	15	4	41	s	n
1	40	15	5	36	s	n
1	40	15	6	35	n	n
1	40	15	7	42	s	d
1	40	15	8	34	n	n
1	40	15	9	37	n	n
1	40	15	10	6	n	n
1	40	15	11	11	n	n
1	40	15	12	9	n	n
1	40	15	13	7	n	n
1	40	15	14	0	n	n
1	40	15	15	0	n	n
1	40	15	16	0	n	n
1	40	15	17	0	n	n
1	40	15	18	0	n	n
1	40	15	19	0	n	n
1	40	15	20	0	n	n
1	40	15	21	0	n	n
1	40	15	22	0	n	n
1	40	15	23	0	n	n
1	40	15	24	0	n	n
1	40	15	25	0	n	n
1	40	15	26	0	n	n
1	40	15	27	0	n	n
1	40	15	28	0	n	n
1	40	15	29	0	n	n
1	40	15	30	0	n	n
1	40	15	31	0	n	n
1	40	15	32	0	n	n
1	40	15	33	0	n	n
1	40	15	34	0	n	n
1	40	15	35	0	n	n
1	40	15	36	0	n	n
1	40	15	37	0	n	n
1	40	15	38	0	n	n
1	40	15	39	0	n	n
1	40	15	40	0	n	n
1	40	15	41	0	n	n
1	40	15	42	0	n	n
1	40	15	43	0	n	n
1	40	15	44	0	n	n
1	40	15	45	0	n	n
1	40	15	46	0	n	n
1	40	15	47	0	n	n
1	40	15	48	0	n	n
1	40	15	49	0	n	n
1	40	15	50	0	n	n
1	40	16	1	33	s	n
1	40	16	2	40	s	n
1	40	16	3	38	s	n
1	40	16	4	45	s	n
1	40	16	5	32	n	n
1	40	16	6	48	s	n
1	40	16	7	19	n	n
1	40	16	8	23	n	n
1	40	16	9	23	n	n
1	40	16	10	16	n	n
1	40	16	11	7	n	n
1	40	16	12	8	n	n
1	40	16	13	7	n	n
1	40	16	14	0	n	n
1	40	16	15	0	n	n
1	40	16	16	0	n	n
1	40	16	17	0	n	n
1	40	16	18	0	n	n
1	40	16	19	0	n	n
1	40	16	20	0	n	n
1	40	16	21	0	n	n
1	40	16	22	0	n	n
1	40	16	23	0	n	n
1	40	16	24	0	n	n
1	40	16	25	0	n	n
1	40	16	26	0	n	n
1	40	16	27	0	n	n
1	40	16	28	0	n	n
1	40	16	29	0	n	n
1	40	16	30	0	n	n
1	40	16	31	0	n	n
1	40	16	32	0	n	n
1	40	16	33	0	n	n
1	40	16	34	0	n	n
1	40	16	35	0	n	n
1	40	16	36	0	n	n
1	40	16	37	0	n	n
1	40	16	38	0	n	n
1	40	16	39	0	n	n
1	40	16	40	0	n	n
1	40	16	41	0	n	n
1	40	16	42	0	n	n
1	40	16	43	0	n	n
1	40	16	44	0	n	n
1	40	16	45	0	n	n
1	40	16	46	0	n	n
1	40	16	47	0	n	n
1	40	16	48	0	n	n
1	40	16	49	0	n	n
1	40	16	50	0	n	n
1	40	17	1	42	s	n
1	40	17	2	39	s	n
1	40	17	3	37	s	n
1	40	17	4	44	s	n
1	40	17	5	32	s	n
1	40	17	6	43	s	n
1	40	17	7	42	s	n
1	40	17	8	17	n	n
1	40	17	9	21	n	n
1	40	17	10	17	s	n
1	40	17	11	7	n	n
1	40	17	12	3	n	n
1	40	17	13	3	n	n
1	40	17	14	0	n	n
1	40	17	15	0	n	n
1	40	17	16	0	n	n
1	40	17	17	0	n	n
1	40	17	18	0	n	n
1	40	17	19	0	n	n
1	40	17	20	0	n	n
1	40	17	21	0	n	n
1	40	17	22	0	n	n
1	40	17	23	0	n	n
1	40	17	24	0	n	n
1	40	17	25	0	n	n
1	40	17	26	0	n	n
1	40	17	27	0	n	n
1	40	17	28	0	n	n
1	40	17	29	0	n	n
1	40	17	30	0	n	n
1	40	17	31	0	n	n
1	40	17	32	0	n	n
1	40	17	33	0	n	n
1	40	17	34	0	n	n
1	40	17	35	0	n	n
1	40	17	36	0	n	n
1	40	17	37	0	n	n
1	40	17	38	0	n	n
1	40	17	39	0	n	n
1	40	17	40	0	n	n
1	40	17	41	0	n	n
1	40	17	42	0	n	n
1	40	17	43	0	n	n
1	40	17	44	0	n	n
1	40	17	45	0	n	n
1	40	17	46	0	n	n
1	40	17	47	0	n	n
1	40	17	48	0	n	n
1	40	17	49	0	n	n
1	40	17	50	0	n	n
1	40	18	1	36	s	n
1	40	18	2	47	s	n
1	40	18	3	22	s	n
1	40	18	4	40	s	n
1	40	18	5	39	s	n
1	40	18	6	18	n	n
1	40	18	7	32	s	n
1	40	18	8	30	n	n
1	40	18	9	31	n	n
1	40	18	10	22	n	n
1	40	18	11	8	n	n
1	40	18	12	1	n	n
1	40	18	13	1	n	n
1	40	18	14	3	n	n
1	40	18	15	1	n	n
1	40	18	16	0	n	n
1	40	18	17	0	n	n
1	40	18	18	0	n	n
1	40	18	19	0	n	n
1	40	18	20	0	n	n
1	40	18	21	0	n	n
1	40	18	22	0	n	n
1	40	18	23	0	n	n
1	40	18	24	0	n	n
1	40	18	25	0	n	n
1	40	18	26	0	n	n
1	40	18	27	0	n	n
1	40	18	28	0	n	n
1	40	18	29	0	n	n
1	40	18	30	0	n	n
1	40	18	31	0	n	n
1	40	18	32	0	n	n
1	40	18	33	0	n	n
1	40	18	34	0	n	n
1	40	18	35	0	n	n
1	40	18	36	0	n	n
1	40	18	37	0	n	n
1	40	18	38	0	n	n
1	40	18	39	0	n	n
1	40	18	40	0	n	n
1	40	18	41	0	n	n
1	40	18	42	0	n	n
1	40	18	43	0	n	n
1	40	18	44	0	n	n
1	40	18	45	0	n	n
1	40	18	46	0	n	n
1	40	18	47	0	n	n
1	40	18	48	0	n	n
1	40	18	49	0	n	n
1	40	18	50	0	n	n
1	40	19	1	45	s	n
1	40	19	2	50	s	n
1	40	19	3	43	s	n
1	40	19	4	48	s	n
1	40	19	5	49	s	n
1	40	19	6	30	n	n
1	40	19	7	30	n	n
1	40	19	8	31	n	n
1	40	19	9	23	n	n
1	40	19	10	18	n	n
1	40	19	11	27	s	n
1	40	19	12	9	n	n
1	40	19	13	2	n	n
1	40	19	14	1	n	n
1	40	19	15	0	n	n
1	40	19	16	0	n	n
1	40	19	17	0	n	n
1	40	19	18	0	n	n
1	40	19	19	0	n	n
1	40	19	20	0	n	n
1	40	19	21	0	n	n
1	40	19	22	0	n	n
1	40	19	23	0	n	n
1	40	19	24	0	n	n
1	40	19	25	0	n	n
1	40	19	26	0	n	n
1	40	19	27	0	n	n
1	40	19	28	0	n	n
1	40	19	29	0	n	n
1	40	19	30	0	n	n
1	40	19	31	0	n	n
1	40	19	32	0	n	n
1	40	19	33	0	n	n
1	40	19	34	0	n	n
1	40	19	35	0	n	n
1	40	19	36	0	n	n
1	40	19	37	0	n	n
1	40	19	38	0	n	n
1	40	19	39	0	n	n
1	40	19	40	0	n	n
1	40	19	41	0	n	n
1	40	19	42	0	n	n
1	40	19	43	0	n	n
1	40	19	44	0	n	n
1	40	19	45	0	n	n
1	40	19	46	0	n	n
1	40	19	47	0	n	n
1	40	19	48	0	n	n
1	40	19	49	0	n	n
1	40	19	50	0	n	n
1	40	20	1	30	s	n
1	40	20	2	34	s	n
1	40	20	3	38	s	n
1	40	20	4	48	s	n
1	40	20	5	42	s	n
1	40	20	6	46	s	n
1	40	20	7	40	s	n
1	40	20	8	28	n	n
1	40	20	9	28	s	n
1	40	20	10	14	n	n
1	40	20	11	4	n	n
1	40	20	12	10	n	n
1	40	20	13	7	n	n
1	40	20	14	3	n	n
1	40	20	15	1	n	n
1	40	20	16	0	n	n
1	40	20	17	0	n	n
1	40	20	18	0	n	n
1	40	20	19	0	n	n
1	40	20	20	0	n	n
1	40	20	21	0	n	n
1	40	20	22	0	n	n
1	40	20	23	0	n	n
1	40	20	24	0	n	n
1	40	20	25	0	n	n
1	40	20	26	0	n	n
1	40	20	27	0	n	n
1	40	20	28	0	n	n
1	40	20	29	0	n	n
1	40	20	30	0	n	n
1	40	20	31	0	n	n
1	40	20	32	0	n	n
1	40	20	33	0	n	n
1	40	20	34	0	n	n
1	40	20	35	0	n	n
1	40	20	36	0	n	n
1	40	20	37	0	n	n
1	40	20	38	0	n	n
1	40	20	39	0	n	n
1	40	20	40	0	n	n
1	40	20	41	0	n	n
1	40	20	42	0	n	n
1	40	20	43	0	n	n
1	40	20	44	0	n	n
1	40	20	45	0	n	n
1	40	20	46	0	n	n
1	40	20	47	0	n	n
1	40	20	48	0	n	n
1	40	20	49	0	n	n
1	40	20	50	0	n	n
1	50	1	1	57	s	n
1	50	1	2	37	s	n
1	50	1	3	33	s	n
1	50	1	4	36	s	n
1	50	1	5	39	s	n
1	50	1	6	31	s	n
1	50	1	7	53	s	n
1	50	1	8	31	s	n
1	50	1	9	24	s	n
1	50	1	10	45	s	d
1	50	1	11	35	s	n
1	50	1	12	34	n	n
1	50	1	13	15	n	n
1	50	1	14	5	n	n
1	50	1	15	7	n	n
1	50	1	16	6	n	n
1	50	1	17	6	n	n
1	50	1	18	0	n	n
1	50	1	19	2	n	n
1	50	1	20	0	n	n
1	50	1	21	0	n	n
1	50	1	22	0	n	n
1	50	1	23	0	n	n
1	50	1	24	0	n	n
1	50	1	25	0	n	n
1	50	1	26	0	n	n
1	50	1	27	0	n	n
1	50	1	28	0	n	n
1	50	1	29	0	n	n
1	50	1	30	0	n	n
1	50	1	31	0	n	n
1	50	1	32	0	n	n
1	50	1	33	0	n	n
1	50	1	34	0	n	n
1	50	1	35	0	n	n
1	50	1	36	0	n	n
1	50	1	37	0	n	n
1	50	1	38	0	n	n
1	50	1	39	0	n	n
1	50	1	40	0	n	n
1	50	1	41	0	n	n
1	50	1	42	0	n	n
1	50	1	43	0	n	n
1	50	1	44	0	n	n
1	50	1	45	0	n	n
1	50	1	46	0	n	n
1	50	1	47	0	n	n
1	50	1	48	0	n	n
1	50	1	49	0	n	n
1	50	1	50	0	n	n
1	50	2	1	48	s	n
1	50	2	2	39	s	n
1	50	2	3	36	s	n
1	50	2	4	42	s	n
1	50	2	5	30	s	n
1	50	2	6	37	s	n
1	50	2	7	64	s	n
1	50	2	8	38	s	n
1	50	2	9	27	s	n
1	50	2	10	27	n	n
1	50	2	11	24	s	n
1	50	2	12	31	n	n
1	50	2	13	37	s	n
1	50	2	14	8	n	n
1	50	2	15	5	n	n
1	50	2	16	8	n	n
1	50	2	17	1	n	n
1	50	2	18	4	n	n
1	50	2	19	0	n	n
1	50	2	20	0	n	n
1	50	2	21	0	n	n
1	50	2	22	0	n	n
1	50	2	23	0	n	n
1	50	2	24	0	n	n
1	50	2	25	0	n	n
1	50	2	26	0	n	n
1	50	2	27	0	n	n
1	50	2	28	0	n	n
1	50	2	29	0	n	n
1	50	2	30	0	n	n
1	50	2	31	0	n	n
1	50	2	32	0	n	n
1	50	2	33	0	n	n
1	50	2	34	0	n	n
1	50	2	35	0	n	n
1	50	2	36	0	n	n
1	50	2	37	0	n	n
1	50	2	38	0	n	n
1	50	2	39	0	n	n
1	50	2	40	0	n	n
1	50	2	41	0	n	n
1	50	2	42	0	n	n
1	50	2	43	0	n	n
1	50	2	44	0	n	n
1	50	2	45	0	n	n
1	50	2	46	0	n	n
1	50	2	47	0	n	n
1	50	2	48	0	n	n
1	50	2	49	0	n	n
1	50	2	50	0	n	n
1	50	3	1	38	s	n
1	50	3	2	41	s	n
1	50	3	3	41	s	n
1	50	3	4	28	s	n
1	50	3	5	35	s	n
1	50	3	6	43	s	n
1	50	3	7	37	s	n
1	50	3	8	29	s	n
1	50	3	9	27	s	n
1	50	3	10	15	n	n
1	50	3	11	26	n	n
1	50	3	12	27	n	n
1	50	3	13	7	n	n
1	50	3	14	19	n	n
1	50	3	15	5	n	n
1	50	3	16	2	n	n
1	50	3	17	1	n	n
1	50	3	18	5	n	n
1	50	3	19	3	n	n
1	50	3	20	0	n	n
1	50	3	21	0	n	n
1	50	3	22	0	n	n
1	50	3	23	0	n	n
1	50	3	24	0	n	n
1	50	3	25	0	n	n
1	50	3	26	0	n	n
1	50	3	27	0	n	n
1	50	3	28	0	n	n
1	50	3	29	0	n	n
1	50	3	30	0	n	n
1	50	3	31	0	n	n
1	50	3	32	0	n	n
1	50	3	33	0	n	n
1	50	3	34	0	n	n
1	50	3	35	0	n	n
1	50	3	36	0	n	n
1	50	3	37	0	n	n
1	50	3	38	0	n	n
1	50	3	39	0	n	n
1	50	3	40	0	n	n
1	50	3	41	0	n	n
1	50	3	42	0	n	n
1	50	3	43	0	n	n
1	50	3	44	0	n	n
1	50	3	45	0	n	n
1	50	3	46	0	n	n
1	50	3	47	0	n	n
1	50	3	48	0	n	n
1	50	3	49	0	n	n
1	50	3	50	0	n	n
1	50	4	1	40	s	n
1	50	4	2	36	s	n
1	50	4	3	41	s	n
1	50	4	4	36	s	n
1	50	4	5	54	s	n
1	50	4	6	32	s	n
1	50	4	7	44	s	n
1	50	4	8	30	s	n
1	50	4	9	43	s	n
1	50	4	10	29	s	n
1	50	4	11	29	s	n
1	50	4	12	28	n	n
1	50	4	13	18	n	n
1	50	4	14	15	n	n
1	50	4	15	8	n	n
1	50	4	16	1	n	n
1	50	4	17	6	n	n
1	50	4	18	8	n	n
1	50	4	19	3	n	n
1	50	4	20	1	n	n
1	50	4	21	0	n	n
1	50	4	22	0	n	n
1	50	4	23	0	n	n
1	50	4	24	0	n	n
1	50	4	25	0	n	n
1	50	4	26	0	n	n
1	50	4	27	0	n	n
1	50	4	28	0	n	n
1	50	4	29	0	n	n
1	50	4	30	0	n	n
1	50	4	31	0	n	n
1	50	4	32	0	n	n
1	50	4	33	0	n	n
1	50	4	34	0	n	n
1	50	4	35	0	n	n
1	50	4	36	0	n	n
1	50	4	37	0	n	n
1	50	4	38	0	n	n
1	50	4	39	0	n	n
1	50	4	40	0	n	n
1	50	4	41	0	n	n
1	50	4	42	0	n	n
1	50	4	43	0	n	n
1	50	4	44	0	n	n
1	50	4	45	0	n	n
1	50	4	46	0	n	n
1	50	4	47	0	n	n
1	50	4	48	0	n	n
1	50	4	49	0	n	n
1	50	4	50	0	n	n
1	50	5	1	35	s	n
1	50	5	2	42	s	n
1	50	5	3	29	s	n
1	50	5	4	34	s	n
1	50	5	5	37	s	n
1	50	5	6	41	s	n
1	50	5	7	31	s	n
1	50	5	8	44	s	n
1	50	5	9	39	n	n
1	50	5	10	28	s	n
1	50	5	11	29	n	n
1	50	5	12	29	n	n
1	50	5	13	24	n	n
1	50	5	14	11	n	n
1	50	5	15	13	n	n
1	50	5	16	13	n	n
1	50	5	17	6	n	n
1	50	5	18	0	n	n
1	50	5	19	2	n	n
1	50	5	20	0	n	n
1	50	5	21	1	n	n
1	50	5	22	0	n	n
1	50	5	23	0	n	n
1	50	5	24	0	n	n
1	50	5	25	0	n	n
1	50	5	26	0	n	n
1	50	5	27	0	n	n
1	50	5	28	0	n	n
1	50	5	29	0	n	n
1	50	5	30	0	n	n
1	50	5	31	0	n	n
1	50	5	32	0	n	n
1	50	5	33	0	n	n
1	50	5	34	0	n	n
1	50	5	35	0	n	n
1	50	5	36	0	n	n
1	50	5	37	0	n	n
1	50	5	38	0	n	n
1	50	5	39	0	n	n
1	50	5	40	0	n	n
1	50	5	41	0	n	n
1	50	5	42	0	n	n
1	50	5	43	0	n	n
1	50	5	44	0	n	n
1	50	5	45	0	n	n
1	50	5	46	0	n	n
1	50	5	47	0	n	n
1	50	5	48	0	n	n
1	50	5	49	0	n	n
1	50	5	50	0	n	n
1	50	6	1	38	s	n
1	50	6	2	35	s	n
1	50	6	3	30	s	n
1	50	6	4	28	s	n
1	50	6	5	31	s	n
1	50	6	6	33	s	n
1	50	6	7	32	s	n
1	50	6	8	36	s	n
1	50	6	9	33	s	n
1	50	6	10	29	s	n
1	50	6	11	22	s	n
1	50	6	12	9	n	n
1	50	6	13	20	s	n
1	50	6	14	12	n	n
1	50	6	15	1	n	n
1	50	6	16	13	n	n
1	50	6	17	5	n	n
1	50	6	18	1	n	n
1	50	6	19	1	n	n
1	50	6	20	0	n	n
1	50	6	21	1	n	n
1	50	6	22	0	n	n
1	50	6	23	0	n	n
1	50	6	24	2	n	n
1	50	6	25	0	n	n
1	50	6	26	0	n	n
1	50	6	27	0	n	n
1	50	6	28	0	n	n
1	50	6	29	0	n	n
1	50	6	30	0	n	n
1	50	6	31	0	n	n
1	50	6	32	0	n	n
1	50	6	33	0	n	n
1	50	6	34	0	n	n
1	50	6	35	0	n	n
1	50	6	36	0	n	n
1	50	6	37	0	n	n
1	50	6	38	0	n	n
1	50	6	39	0	n	n
1	50	6	40	0	n	n
1	50	6	41	0	n	n
1	50	6	42	0	n	n
1	50	6	43	0	n	n
1	50	6	44	0	n	n
1	50	6	45	0	n	n
1	50	6	46	0	n	n
1	50	6	47	0	n	n
1	50	6	48	0	n	n
1	50	6	49	0	n	n
1	50	6	50	0	n	n
1	50	7	1	18	s	n
1	50	7	2	34	s	n
1	50	7	3	35	s	n
1	50	7	4	30	s	n
1	50	7	5	37	s	n
1	50	7	6	27	s	n
1	50	7	7	38	s	n
1	50	7	8	39	n	n
1	50	7	9	21	s	n
1	50	7	10	25	n	n
1	50	7	11	45	s	n
1	50	7	12	12	n	n
1	50	7	13	9	n	n
1	50	7	14	14	n	n
1	50	7	15	3	n	n
1	50	7	16	3	n	n
1	50	7	17	4	n	n
1	50	7	18	4	n	n
1	50	7	19	1	n	n
1	50	7	20	2	n	n
1	50	7	21	1	n	n
1	50	7	22	0	n	n
1	50	7	23	0	n	n
1	50	7	24	0	n	n
1	50	7	25	0	n	n
1	50	7	26	0	n	n
1	50	7	27	0	n	n
1	50	7	28	0	n	n
1	50	7	29	0	n	n
1	50	7	30	0	n	n
1	50	7	31	0	n	n
1	50	7	32	0	n	n
1	50	7	33	0	n	n
1	50	7	34	0	n	n
1	50	7	35	0	n	n
1	50	7	36	0	n	n
1	50	7	37	0	n	n
1	50	7	38	0	n	n
1	50	7	39	0	n	n
1	50	7	40	0	n	n
1	50	7	41	0	n	n
1	50	7	42	0	n	n
1	50	7	43	0	n	n
1	50	7	44	0	n	n
1	50	7	45	0	n	n
1	50	7	46	0	n	n
1	50	7	47	0	n	n
1	50	7	48	0	n	n
1	50	7	49	0	n	n
1	50	7	50	0	n	n
1	50	8	1	27	s	n
1	50	8	2	28	s	n
1	50	8	3	40	s	n
1	50	8	4	39	s	n
1	50	8	5	32	s	n
1	50	8	6	23	s	n
1	50	8	7	34	n	n
1	50	8	8	19	n	n
1	50	8	9	27	s	n
1	50	8	10	31	n	n
1	50	8	11	24	s	n
1	50	8	12	10	n	n
1	50	8	13	11	n	n
1	50	8	14	17	n	n
1	50	8	15	8	n	n
1	50	8	16	3	n	n
1	50	8	17	3	n	n
1	50	8	18	5	n	n
1	50	8	19	4	n	n
1	50	8	20	0	n	n
1	50	8	21	0	n	n
1	50	8	22	0	n	n
1	50	8	23	0	n	n
1	50	8	24	0	n	n
1	50	8	25	0	n	n
1	50	8	26	0	n	n
1	50	8	27	0	n	n
1	50	8	28	0	n	n
1	50	8	29	0	n	n
1	50	8	30	0	n	n
1	50	8	31	0	n	n
1	50	8	32	0	n	n
1	50	8	33	0	n	n
1	50	8	34	0	n	n
1	50	8	35	0	n	n
1	50	8	36	0	n	n
1	50	8	37	0	n	n
